x,y,date,pressure_sea_level__pression_niveau_mer,total_precip__precip_totale,pressure_station__pression_station,period_value__valeur_periode,lat__lat,temp_max__temp_max,temp_min_units__temp_min_unites,temp_mean__temp_moyenne,snow__neige,snow_units__neige_unites,rain_units__pluie_unites,station_id__id_station,period_group__groupe_periode,temp_max_units__temp_max_unites,wind_speed__vitesse_vent,rain__pluie,wind_speed_units__vitesse_vent_unites,lon__long,identifier__identifiant,temp_mean_units__temp_moyenne_unites,pressure_station_units__pression_station_unites,province__province,pressure_sea_level_units__pression_niveau_mer_unite,total_precip_units__precip_totale_unites,temp_min__temp_min 
-123.1819,49.195,2000-01,1016.7,157.5,1016.3,Jan,49.195,,C,,17.6,mm,mm,1108447,Monthly,C,14.1,139.9,kph,-123.1819,1108447.2000.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-02,1014.4,73.8,1014,Feb,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,11.2,73.6,kph,-123.1819,1108447.2000.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-03,1019.3,114.3,1018.9,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,114.3,kph,-123.1819,1108447.2000.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-04,1018.1,46.6,1017.7,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.2,46.6,kph,-123.1819,1108447.2000.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-05,1016.1,108.3,1015.6,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.6,108.3,kph,-123.1819,1108447.2000.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-06,1017.4,60.7,1017,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.8,60.7,kph,-123.1819,1108447.2000.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-07,1017.7,90.3,1017.3,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.6,90.3,kph,-123.1819,1108447.2000.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-08,1017.2,7.1,1016.8,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.2,7.1,kph,-123.1819,1108447.2000.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-09,1016.6,51.3,1016.2,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.9,51.3,kph,-123.1819,1108447.2000.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-10,1016,129.5,1015.5,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,129.5,kph,-123.1819,1108447.2000.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-11,1020.8,77.8,1020.3,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.1,77.8,kph,-123.1819,1108447.2000.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2000-12,1021.1,142.2,1020.7,Dec,49.195,,C,,13.6,mm,mm,1108447,Monthly,C,11.4,128.6,kph,-123.1819,1108447.2000.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-01,1019.7,136.3,1019.3,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.4,136.3,kph,-123.1819,1108447.2001.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-02,1018.2,42,1017.8,Feb,49.195,,C,,13.8,mm,mm,1108447,Monthly,C,11.2,28.2,kph,-123.1819,1108447.2001.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-03,1018.3,125.6,1017.9,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.3,125.6,kph,-123.1819,1108447.2001.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-04,1016,112.1,1015.5,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,112.1,kph,-123.1819,1108447.2001.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-05,1019.7,50.3,1019.2,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.9,50.3,kph,-123.1819,1108447.2001.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-06,1018,64.4,1017.5,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.5,64.4,kph,-123.1819,1108447.2001.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-07,1017.4,41.6,1016.9,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,41.6,kph,-123.1819,1108447.2001.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-08,1016.6,92.2,1016.1,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.4,92.2,kph,-123.1819,1108447.2001.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-09,1016.7,46,1016.2,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.6,46,kph,-123.1819,1108447.2001.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-10,1017.5,151.1,1017,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.8,151.1,kph,-123.1819,1108447.2001.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-11,1012.8,148.5,1012.3,Nov,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,14.5,148.3,kph,-123.1819,1108447.2001.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2001-12,1013,221.4,1012.5,Dec,49.195,,C,,3.1,mm,mm,1108447,Monthly,C,16,218.3,kph,-123.1819,1108447.2001.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-01,1017.4,172.8,1016.9,Jan,49.195,,C,,33.5,mm,mm,1108447,Monthly,C,14.1,139.3,kph,-123.1819,1108447.2002.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-02,1022.5,108.3,1022,Feb,49.195,,C,,0.6,mm,mm,1108447,Monthly,C,13.7,107.7,kph,-123.1819,1108447.2002.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-03,1018.2,71.3,1017.7,Mar,49.195,,C,,11.4,mm,mm,1108447,Monthly,C,13.9,59.9,kph,-123.1819,1108447.2002.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-04,1017.5,85.7,1017,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.9,85.7,kph,-123.1819,1108447.2002.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-05,1017.6,55.3,1017.1,May,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,12.9,55.1,kph,-123.1819,1108447.2002.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-06,1016.7,32.5,1016.2,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.9,32.5,kph,-123.1819,1108447.2002.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-07,1018.1,17.4,1017.6,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.2,17.4,kph,-123.1819,1108447.2002.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-08,1018.1,6.8,1017.6,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,6.8,kph,-123.1819,1108447.2002.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-09,1016.2,36.4,1015.7,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.9,36.4,kph,-123.1819,1108447.2002.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-10,1021.4,20.6,1020.9,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,9.3,20.6,kph,-123.1819,1108447.2002.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-11,1018.3,152.9,1017.8,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.2,152.9,kph,-123.1819,1108447.2002.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2002-12,1011.1,146.6,1010.6,Dec,49.195,,C,,0.6,mm,mm,1108447,Monthly,C,14.6,146,kph,-123.1819,1108447.2002.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-01,1019.7,156.1,1019.2,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.4,156.1,kph,-123.1819,1108447.2003.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-02,1019.4,29.3,1018.9,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.1,29.3,kph,-123.1819,1108447.2003.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-03,1012.9,139.3,1012.4,Mar,49.195,,C,,3.3,mm,mm,1108447,Monthly,C,16.2,136.1,kph,-123.1819,1108447.2003.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-04,1012.1,146.4,1011.6,Apr,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,14.5,146.2,kph,-123.1819,1108447.2003.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-05,1017.3,52.9,1016.8,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,52.9,kph,-123.1819,1108447.2003.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-06,1016,14.7,1015.5,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,15,14.7,kph,-123.1819,1108447.2003.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-07,1017.8,20.9,1017.3,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.1,20.9,kph,-123.1819,1108447.2003.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-08,1017.2,4.7,1016.7,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.3,4.7,kph,-123.1819,1108447.2003.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-09,1017.1,42.5,1016.6,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,42.5,kph,-123.1819,1108447.2003.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-10,1016.9,255.9,1016.4,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.9,255.9,kph,-123.1819,1108447.2003.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-11,1016.4,172.7,1015.9,Nov,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,12.2,172.5,kph,-123.1819,1108447.2003.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2003-12,1013.4,114.9,1012.9,Dec,49.195,,C,,12.9,mm,mm,1108447,Monthly,C,14,102.1,kph,-123.1819,1108447.2003.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-01,1016.5,164.8,1016,Jan,49.195,,C,,7.1,mm,mm,1108447,Monthly,C,11.8,157.7,kph,-123.1819,1108447.2004.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-02,1016.6,88.1,1016.1,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.5,88.1,kph,-123.1819,1108447.2004.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-03,1019.6,106,1019.1,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.1,106,kph,-123.1819,1108447.2004.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-04,1018.5,16.8,1018,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,16.8,kph,-123.1819,1108447.2004.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-05,1015.5,65,1015,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.2,65,kph,-123.1819,1108447.2004.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-06,1017,25.1,1016.5,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.3,25.1,kph,-123.1819,1108447.2004.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-07,1015.9,18.8,1015.4,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.4,18.8,kph,-123.1819,1108447.2004.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-08,1014.7,78.7,1014.2,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.9,78.7,kph,-123.1819,1108447.2004.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-09,1016,174.8,1015.5,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.6,174.8,kph,-123.1819,1108447.2004.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-10,1013.4,123,1012.9,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.3,123,kph,-123.1819,1108447.2004.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-11,1022.5,207,1022,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.5,207,kph,-123.1819,1108447.2004.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2004-12,1017.4,195.4,1016.9,Dec,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,12.7,195.2,kph,-123.1819,1108447.2004.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-01,1017.1,253.4,1016.6,Jan,49.195,,C,,17.4,mm,mm,1108447,Monthly,C,11.9,236,kph,-123.1819,1108447.2005.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-02,1019.7,47.9,1019.2,Feb,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,9.7,47.6,kph,-123.1819,1108447.2005.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-03,1015.7,138.9,1015.2,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,138.9,kph,-123.1819,1108447.2005.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-04,1015.9,94.5,1015.4,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.4,94.5,kph,-123.1819,1108447.2005.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-05,1014.1,72,1013.6,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.3,72,kph,-123.1819,1108447.2005.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-06,1013.9,54.4,1013.4,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,54.4,kph,-123.1819,1108447.2005.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-07,1016.7,46,1016.2,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.6,46,kph,-123.1819,1108447.2005.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-08,1016.7,30.1,1016.2,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.3,30.1,kph,-123.1819,1108447.2005.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-09,1017.9,56.5,1017.4,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.1,56.5,kph,-123.1819,1108447.2005.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-10,1015.4,162.2,1014.9,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,162.2,kph,-123.1819,1108447.2005.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-11,1018.7,141.9,1018.2,Nov,49.195,,C,,5.5,mm,mm,1108447,Monthly,C,13.3,136.4,kph,-123.1819,1108447.2005.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2005-12,1016.2,166.4,1015.7,Dec,49.195,,C,,3,mm,mm,1108447,Monthly,C,11.3,163.4,kph,-123.1819,1108447.2005.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-01,1011.7,293.1,1011.2,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,16.9,293.1,kph,-123.1819,1108447.2006.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-02,1021.8,61,1021.3,Feb,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,15.5,60.6,kph,-123.1819,1108447.2006.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-03,1010.6,97.1,1010.1,Mar,49.195,,C,,6,mm,mm,1108447,Monthly,C,16.8,91.1,kph,-123.1819,1108447.2006.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-04,1015.5,74.5,1015,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.5,74.5,kph,-123.1819,1108447.2006.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-05,1017.5,45.8,1017,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.5,45.8,kph,-123.1819,1108447.2006.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-06,1018.5,57.1,1018,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,57.1,kph,-123.1819,1108447.2006.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-07,1017.3,26.7,1016.8,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.1,26.7,kph,-123.1819,1108447.2006.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-08,1017.3,5.9,1016.8,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.7,5.9,kph,-123.1819,1108447.2006.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-09,1017.3,41.4,1016.8,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.6,41.4,kph,-123.1819,1108447.2006.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-10,1019.7,61.1,1019.2,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.6,61.1,kph,-123.1819,1108447.2006.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-11,1010.7,351.8,1010.2,Nov,49.195,,C,,34,mm,mm,1108447,Monthly,C,17.9,317.8,kph,-123.1819,1108447.2006.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2006-12,1018.4,152.4,1017.9,Dec,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,14.2,152.2,kph,-123.1819,1108447.2006.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-01,1023.6,181.5,1023.1,Jan,49.195,,C,,13.4,mm,mm,1108447,Monthly,C,15.6,168,kph,-123.1819,1108447.2007.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-02,1014.3,122.4,1013.8,Feb,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,13.4,122.1,kph,-123.1819,1108447.2007.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-03,1018.9,225.1,1018.4,Mar,49.195,,C,,2.9,mm,mm,1108447,Monthly,C,16.4,222.2,kph,-123.1819,1108447.2007.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-04,1017.6,81,1017.1,Apr,49.195,,C,,0.4,mm,mm,1108447,Monthly,C,12.9,80.6,kph,-123.1819,1108447.2007.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-05,1018.5,39.2,1018,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,39.2,kph,-123.1819,1108447.2007.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-06,1016.7,84.7,1016.2,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.1,84.7,kph,-123.1819,1108447.2007.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-07,1016.4,55.5,1015.9,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,14,55.5,kph,-123.1819,1108447.2007.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-08,1015.5,10.5,1015,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,12,10.5,kph,-123.1819,1108447.2007.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-09,1017.2,76.9,1016.7,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.9,76.9,kph,-123.1819,1108447.2007.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-10,1016.6,161.4,1016.1,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,161.4,kph,-123.1819,1108447.2007.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-11,1020.4,121.2,1019.9,Nov,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,12.6,121,kph,-123.1819,1108447.2007.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2007-12,1016.3,206.2,1015.8,Dec,49.195,,C,,17.5,mm,mm,1108447,Monthly,C,16.2,188.8,kph,-123.1819,1108447.2007.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-01,1013.2,140.7,1012.7,Jan,49.195,,C,,12.9,mm,mm,1108447,Monthly,C,15.9,127.8,kph,-123.1819,1108447.2008.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-02,1017.6,72.4,1017.1,Feb,49.195,,C,,0.9,mm,mm,1108447,Monthly,C,12.6,71.5,kph,-123.1819,1108447.2008.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-03,1020.6,79.8,1020.1,Mar,49.195,,C,,2.3,mm,mm,1108447,Monthly,C,13.8,77.5,kph,-123.1819,1108447.2008.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-04,1019.2,63,1018.7,Apr,49.195,,C,,2.1,mm,mm,1108447,Monthly,C,13.3,60.8,kph,-123.1819,1108447.2008.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-05,1018,45.8,1017.5,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.2,45.8,kph,-123.1819,1108447.2008.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-06,1018.6,46.4,1018.1,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,46.4,kph,-123.1819,1108447.2008.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-07,1017,17,1016.5,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,17,kph,-123.1819,1108447.2008.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-08,1014,79.2,1013.5,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.7,79.2,kph,-123.1819,1108447.2008.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-09,1018.2,32.2,1017.7,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.9,32.2,kph,-123.1819,1108447.2008.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-10,1020.9,104,1020.4,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.3,104,kph,-123.1819,1108447.2008.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-11,1017.9,184.1,1017.4,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,14,184.1,kph,-123.1819,1108447.2008.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2008-12,1016.1,193.9,1015.6,Dec,49.195,,C,,79.7,mm,mm,1108447,Monthly,C,13.2,114.2,kph,-123.1819,1108447.2008.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-01,1024.6,125.7,1024.1,Jan,49.195,,C,,15,mm,mm,1108447,Monthly,C,10.8,110.8,kph,-123.1819,1108447.2009.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-02,1016.4,59.6,1015.9,Feb,49.195,,C,,2,mm,mm,1108447,Monthly,C,10.1,57.6,kph,-123.1819,1108447.2009.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-03,1016.8,109.3,1016.3,Mar,49.195,,C,,5,mm,mm,1108447,Monthly,C,16.5,104.3,kph,-123.1819,1108447.2009.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-04,1019,80.9,1018.5,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.3,80.9,kph,-123.1819,1108447.2009.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-05,1017,75.3,1016.5,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.5,75.3,kph,-123.1819,1108447.2009.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-06,1014.5,12,1014,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,15.2,12,kph,-123.1819,1108447.2009.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-07,1016.6,21.1,1016.1,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,21.1,kph,-123.1819,1108447.2009.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-08,1016.7,27.9,1016.2,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.8,27.9,kph,-123.1819,1108447.2009.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-09,1016.6,69.3,1016.1,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.9,69.3,kph,-123.1819,1108447.2009.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-10,1016.3,173.6,1015.8,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,12.2,173.6,kph,-123.1819,1108447.2009.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-11,1014.3,291,1013.8,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,17.9,291,kph,-123.1819,1108447.2009.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2009-12,1019.2,78.8,1018.7,Dec,49.195,,C,,2.3,mm,mm,1108447,Monthly,C,10.3,76.4,kph,-123.1819,1108447.2009.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-01,1010.3,190.4,1009.8,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,13,190.4,kph,-123.1819,1108447.2010.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-02,1014.6,106.9,1014.1,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,12,106.9,kph,-123.1819,1108447.2010.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-03,1015.7,113.1,1015.2,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.7,113.1,kph,-123.1819,1108447.2010.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-04,1012.9,92.8,1012.4,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,18.6,92.8,kph,-123.1819,1108447.2010.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-05,1016.2,57.9,1015.7,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,14.7,57.9,kph,-123.1819,1108447.2010.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-06,1017.6,52,1017.1,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.4,52,kph,-123.1819,1108447.2010.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-07,1016.8,1.5,1016.3,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,13.2,1.5,kph,-123.1819,1108447.2010.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-08,1014.7,72.5,1014.2,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.8,72.5,kph,-123.1819,1108447.2010.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-09,1014.8,172.3,1014.3,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,10.9,172.3,kph,-123.1819,1108447.2010.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-10,1016.9,80.8,1016.4,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,11.2,80.8,kph,-123.1819,1108447.2010.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-11,1017.4,147,1016.9,Nov,49.195,,C,,15,mm,mm,1108447,Monthly,C,12,132,kph,-123.1819,1108447.2010.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,2010-12,1011.1,174.2,1010.6,Dec,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,14,174,kph,-123.1819,1108447.2010.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,2011-01,1021.1,192.4,1020.6,Jan,49.195,,C,,14.2,mm,mm,1108447,Monthly,C,12,178.2,kph,-123.1819,1108447.2011.01,C,hPa,BC,hPa,mm,
